schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default,identity,generated,comment
staging,media_galerie_lot1_temp,14,created_at,timestamp with time zone,f,now(),"","",
staging,media_galerie_lot1_temp,15,updated_at,timestamp with time zone,f,now(),"","",
staging,media_tag_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,media_tag_temp,2,import_batch_id,text,f,,"","",
staging,media_tag_temp,3,staging_object_key,text,t,,"","",
staging,media_tag_temp,4,media_id,text,t,,"","",
staging,media_tag_temp,5,tag_id,text,t,,"","",
staging,media_tag_temp,6,source_sheet,text,t,,"","",
staging,media_tag_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,media_tag_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,media_tag_temp,9,is_approved,boolean,f,false,"","",
staging,media_tag_temp,10,created_at,timestamp with time zone,f,now(),"","",
staging,media_tag_temp,11,updated_at,timestamp with time zone,f,now(),"","",
staging,media_temp,1,import_media_id,uuid,f,uuid_generate_v4(),"","",
staging,media_temp,2,import_batch_id,text,f,,"","",
staging,media_temp,3,staging_object_key,text,f,,"","",
staging,media_temp,4,resolved_object_id,text,t,,"","",
staging,media_temp,5,source_sheet,text,t,,"","",
staging,media_temp,6,source_column,text,t,,"","",
staging,media_temp,7,source_url,text,f,,"","",
staging,media_temp,8,url_token,text,t,,"","",
staging,media_temp,9,source_external_object_token,text,t,,"","",
staging,media_temp,10,bucket_path,text,t,,"","",
staging,media_temp,11,media_sha256,text,t,,"","",
staging,media_temp,12,mime_type,text,t,,"","",
staging,media_temp,13,position,integer,t,0,"","",
staging,media_temp,14,processing_status,text,f,'pending_download'::text,"","",
staging,media_temp,15,resolution_status,text,f,'pending'::text,"","",
staging,media_temp,16,ai_confidence,"numeric(5,4)",t,,"","",
staging,media_temp,17,ai_decision,text,t,,"","",
staging,media_temp,18,ai_model,text,t,,"","",
staging,media_temp,19,ai_prompt_version,text,t,,"","",
staging,media_temp,20,ai_schema_version,text,t,,"","",
staging,media_temp,21,ai_features,jsonb,f,'{}'::jsonb,"","",
staging,media_temp,22,is_approved,boolean,f,false,"","",
staging,media_temp,23,reviewed_at,timestamp with time zone,t,,"","",
staging,media_temp,24,reviewed_by,text,t,,"","",
staging,media_temp,25,review_reason,text,t,,"","",
staging,media_temp,26,error_message,text,t,,"","",
staging,media_temp,27,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,media_temp,28,created_at,timestamp with time zone,f,now(),"","",
staging,media_temp,29,updated_at,timestamp with time zone,f,now(),"","",
staging,media_temp,30,id,text,t,,"","",
staging,media_temp,31,object_id,text,t,,"","",
staging,media_temp,32,media_type_id,text,t,,"","",
staging,media_temp,33,title,text,t,,"","",
staging,media_temp,34,credit,text,t,,"","",
staging,media_temp,35,url,text,t,,"","",
staging,media_temp,36,description,text,t,,"","",
staging,media_temp,37,analyse_data,jsonb,t,,"","",
staging,media_temp,38,width,integer,t,,"","",
staging,media_temp,39,height,integer,t,,"","",
staging,media_temp,40,is_main,boolean,t,,"","",
staging,media_temp,41,is_published,boolean,t,,"","",
staging,media_temp,42,rights_expires_at,date,t,,"","",
staging,media_temp,43,visibility,text,t,,"","",
staging,media_temp,44,title_normalized,text,t,,"","",
staging,media_temp,45,description_normalized,text,t,,"","",
staging,media_temp,46,place_id,text,t,,"","",
staging,media_temp,47,kind,text,t,,"","",
staging,media_temp,48,title_i18n,jsonb,t,,"","",
staging,media_temp,49,description_i18n,jsonb,t,,"","",
staging,media_temp,50,org_object_id,text,t,,"","",
staging,meeting_room_equipment_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,meeting_room_equipment_temp,2,import_batch_id,text,f,,"","",
staging,meeting_room_equipment_temp,3,staging_object_key,text,t,,"","",
staging,meeting_room_equipment_temp,4,room_id,text,t,,"","",
staging,meeting_room_equipment_temp,5,equipment_id,text,t,,"","",
staging,meeting_room_equipment_temp,6,position,integer,t,,"","",
staging,meeting_room_equipment_temp,7,note,text,t,,"","",
staging,meeting_room_equipment_temp,8,source_sheet,text,t,,"","",
staging,meeting_room_equipment_temp,9,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,meeting_room_equipment_temp,10,resolution_status,text,f,'pending'::text,"","",
staging,meeting_room_equipment_temp,11,is_approved,boolean,f,false,"","",
staging,meeting_room_equipment_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,meeting_room_equipment_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,object_amenity_temp,1,import_amenity_id,uuid,f,uuid_generate_v4(),"","",
staging,object_amenity_temp,2,import_batch_id,text,f,,"","",
staging,object_amenity_temp,3,staging_object_key,text,f,,"","",
staging,object_amenity_temp,4,amenity_code,text,f,,"","",
staging,object_amenity_temp,5,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_amenity_temp,6,resolution_status,text,f,'pending'::text,"","",
staging,object_amenity_temp,7,is_approved,boolean,f,false,"","",
staging,object_amenity_temp,8,created_at,timestamp with time zone,f,now(),"","",
staging,object_amenity_temp,9,updated_at,timestamp with time zone,f,now(),"","",
staging,object_amenity_temp,10,source_sheet,text,t,,"","",
staging,object_amenity_temp,11,source_column,text,t,,"","",
staging,object_amenity_temp,12,raw_relation_token,text,t,,"","",
staging,object_amenity_temp,13,object_id,text,t,,"","",
staging,object_amenity_temp,14,amenity_id,text,t,,"","",
staging,object_capacity_temp,1,import_capacity_id,uuid,f,uuid_generate_v4(),"","",
staging,object_capacity_temp,2,import_batch_id,text,f,,"","",
staging,object_capacity_temp,3,staging_object_key,text,f,,"","",
staging,object_capacity_temp,4,metric_code,text,f,,"","",
staging,object_capacity_temp,5,value_integer,integer,t,,"","",
staging,object_capacity_temp,6,unit,character varying(32),t,,"","",
staging,object_capacity_temp,7,effective_from,date,t,,"","",
staging,object_capacity_temp,8,effective_to,date,t,,"","",
staging,object_capacity_temp,9,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_capacity_temp,10,resolution_status,text,f,'pending'::text,"","",
staging,object_capacity_temp,11,is_approved,boolean,f,false,"","",
staging,object_capacity_temp,12,source_sheet,text,t,,"","",
staging,object_capacity_temp,13,created_at,timestamp with time zone,f,now(),"","",
staging,object_capacity_temp,14,updated_at,timestamp with time zone,f,now(),"","",
staging,object_capacity_temp,15,id,text,t,,"","",
staging,object_capacity_temp,16,object_id,text,t,,"","",
staging,object_capacity_temp,17,metric_id,text,t,,"","",
staging,object_classification_temp,1,import_classification_id,uuid,f,uuid_generate_v4(),"","",
staging,object_classification_temp,2,import_batch_id,text,f,,"","",
staging,object_classification_temp,3,staging_object_key,text,f,,"","",
staging,object_classification_temp,4,scheme_code,text,f,,"","",
staging,object_classification_temp,5,value_code,text,f,,"","",
staging,object_classification_temp,6,raw_source_data,jsonb,f,'{}'::jsonb,"","",
